label,latitude,longitude,region,department,class_name,nearest_train_station
contre,49.746134182,2.088345304,hauts de france,somme,city,Loulay
capelle fermont,50.346102992,2.618297395,hauts de france,pas de calais,city,Frévin-Capelle
courcelles sous thoix,49.721381459,2.076663941,hauts de france,somme,city,Poix-de-Picardie
caucourt,50.394547425,2.572388938,hauts de france,pas de calais,city,Savy-Berlette
cramont,50.152866137,2.04911622,hauts de france,somme,city,Pont-Remy
clairmarais,50.768139616,2.308774903,hauts de france,pas de calais,city,St-Omer
creuse,49.835463664,2.158848275,hauts de france,somme,city,Bacouël
coquelles,50.929127817,1.814835796,hauts de france,pas de calais,city,Les Fontinettes
croix moligneaux,49.82014767,3.000459645,hauts de france,somme,city,Nesle
corbehem,50.334842512,3.047671336,hauts de france,pas de calais,city,Corbehem
curchy,49.779305713,2.869663935,hauts de france,somme,city,Nesle
cormont,50.564204297,1.743813884,hauts de france,pas de calais,city,Étaples-Le Touquet
damery,49.730878822,2.736904661,hauts de france,somme,city,Epernay
coulomby,50.709163546,2.000337955,hauts de france,pas de calais,city,Lumbres
dargnies,50.0426479,1.529312309,hauts de france,somme,city,Woincourt
coupelle neuve,50.498617637,2.10889907,hauts de france,pas de calais,city,Blangy-sur-Ternoise
dernancourt,49.979223714,2.623799638,hauts de france,somme,city,Buire-sur-l'Ancre
coupelle vieille,50.53274855,2.077028078,hauts de france,pas de calais,city,Blangy-sur-Ternoise
domesmont,50.120279762,2.143307497,hauts de france,somme,city,Longpré-les-Corps-Saints
courrieres,50.453478567,2.946122164,hauts de france,pas de calais,city,Dourges
dominois,50.328341603,1.849491286,hauts de france,somme,city,Maresquel
courset,50.644539132,1.852145143,hauts de france,pas de calais,city,Desvres
dompierre sur authie,50.29535549,1.920873692,hauts de france,somme,city,Aubin-St-Vaast
crequy,50.502695322,2.03795885,hauts de france,pas de calais,city,Auchy-lès-Hesdin
domqueur,50.113373629,2.051789605,hauts de france,somme,city,Longpré-les-Corps-Saints
croisette,50.354349577,2.263955545,hauts de france,pas de calais,city,St-Pol-sur-Ternoise
doullens,50.163353323,2.346269856,hauts de france,somme,city,St-Pol-sur-Ternoise
desvres,50.674672154,1.829221911,hauts de france,pas de calais,city,Desvres
dreuil les amiens,49.915680821,2.226160626,hauts de france,somme,city,Dreuil-lès-Amiens
ecques,50.675133978,2.289317102,hauts de france,pas de calais,city,Wizernes
driencourt,49.957116823,3.005345197,hauts de france,somme,city,Péronne-la-Chapelette
eperlecques,50.818466611,2.160172006,hauts de france,pas de calais,city,Watten-Éperlecques
dromesnil,49.877285514,1.867964261,hauts de france,somme,city,Poix-de-Picardie
erny st julien,50.584107099,2.251857493,hauts de france,pas de calais,city,Aire-sur-la-Lys
eaucourt sur somme,50.068795106,1.888459779,hauts de france,somme,city,Pont-Remy
ervillers,50.164626799,2.826087919,hauts de france,pas de calais,city,Courcelles-le-Comte
embreville,50.032692657,1.552415167,hauts de france,somme,city,Woincourt
escoeuilles,50.723299123,1.935798613,hauts de france,pas de calais,city,Desvres
ennemain,49.840508307,2.957466005,hauts de france,somme,city,Péronne-la-Chapelette
estevelles,50.479851962,2.907868539,hauts de france,pas de calais,city,Pont-à-Vendin
epagne epagnette,50.077136559,1.866870164,hauts de france,somme,city,Pont-Remy
estree,50.495717815,1.803518912,hauts de france,pas de calais,city,Attin-Garage
epenancourt,49.819510216,2.928252171,hauts de france,somme,city,Nesle
etaing,50.271897748,2.998228683,hauts de france,pas de calais,city,Vitry-en-Artois
ercourt,50.040915986,1.723890596,hauts de france,somme,city,Acheux-Franleu
etaples,50.522967519,1.651392408,hauts de france,pas de calais,city,Étaples-Le Touquet
etelfay,49.664270318,2.610674901,hauts de france,somme,city,Montdidier
evin malmaison,50.435117412,3.03044181,hauts de france,pas de calais,city,Ostricourt
etinehem mericourt,49.923746726,2.685324643,hauts de france,somme,city,Buire-sur-l'Ancre
favreuil,50.125400169,2.858941928,hauts de france,pas de calais,city,Achiet
fins,50.041591628,3.041716272,hauts de france,somme,city,Épehy
fiennes,50.824145859,1.830226326,hauts de france,pas de calais,city,Caffiers
flixecourt,50.010397613,2.079349059,hauts de france,somme,city,Hangest
flechin,50.558970958,2.281475993,hauts de france,pas de calais,city,Anvin
fontaine le sec,49.943816636,1.804284761,hauts de france,somme,city,Blangy-sur-Bresle
foncquevillers,50.14564849,2.623128004,hauts de france,pas de calais,city,Miraumont
fontaine sur maye,50.236540611,1.930362368,hauts de france,somme,city,Abbeville
fontaine les hermans,50.527435265,2.337790886,hauts de france,pas de calais,city,Pernes-Camblain
fossemanant,49.802090875,2.190027085,hauts de france,somme,city,Bacouël
fouquereuil,50.520974002,2.6002176930000003,hauts de france,pas de calais,city,Fouquereuil
fouquescourt,49.769997497,2.747087997,hauts de france,somme,city,Chaulnes
frencq,50.561579506,1.689319113,hauts de france,pas de calais,city,Dannes-Camiers
fourcigny,49.752435324,1.825394012,hauts de france,somme,city,Fouilloy
fresnes les montauban,50.336354672,2.929575301,hauts de france,pas de calais,city,Biache-St-Vaast
fourdrinoy,49.92391599,2.105770006,hauts de france,somme,city,Picquigny
givenchy le noble,50.300009803,2.491612012,hauts de france,pas de calais,city,Tincques
fresnoy les roye,49.740649706,2.7794649810000003,hauts de france,somme,city,Roye (Somme)
givenchy les la bassee,50.531985817,2.760491389,hauts de france,pas de calais,city,Cuinchy
frettecuisse,49.923137875,1.809952832,hauts de france,somme,city,Blangy-sur-Bresle
gommecourt,50.137486467,2.6535791680000003,hauts de france,pas de calais,city,Miraumont
fricamps,49.818462457,1.99096256,hauts de france,somme,city,Poix-de-Picardie
gonnehem,50.564636874,2.567160205,hauts de france,pas de calais,city,Chocques
gauville,49.780786112,1.788748005,hauts de france,somme,city,Aumale
gosnay,50.508572036,2.587051121,hauts de france,pas de calais,city,Fouquereuil
ginchy,50.022589311,2.8359925290000003,hauts de france,somme,city,Miraumont
gouy st andre,50.374180641,1.90919911,hauts de france,pas de calais,city,Maresquel
grandcourt,50.069717163,2.711519842,hauts de france,somme,city,Longroy-Gamaches
grigny,50.382136963,2.064187454,hauts de france,pas de calais,city,Badan
grouches luchuel,50.181566282,2.380783069,hauts de france,somme,city,Tincques
guemps,50.917906472,1.997150447,hauts de france,pas de calais,city,Pont-d'Ardres
guillemont,50.011185811,2.82454038,hauts de france,somme,city,Miraumont
ablaincourt pressoir,49.841540847,2.824162486,hauts de france,somme,city,TGV Haute-Picardie
guinecourt,50.347331329,2.228026398,hauts de france,pas de calais,city,St-Pol-sur-Ternoise
guizancourt,49.736152909,1.997348486,hauts de france,somme,city,Poix-de-Picardie
ailly le haut clocher,50.081462066,1.995567382,hauts de france,somme,city,Longpré-les-Corps-Saints
haillicourt,50.475295613,2.5785732020000003,hauts de france,pas de calais,city,Vis-à-Marles
hallencourt,49.995456245,1.875118516,hauts de france,somme,city,Pont-Remy
aizecourt le bas,49.986133956,3.028473235,hauts de france,somme,city,Épehy
hames boucres,50.884862907,1.849148129,hauts de france,pas de calais,city,Calais-Fréthun
hangest en santerre,49.751401755,2.602248457,hauts de france,somme,city,Hargicourt-Pierrepont
arry,50.281762531,1.721711699,hauts de france,somme,city,Pagny-sur-Moselle
haravesnes,50.284658818,2.125886755,hauts de france,pas de calais,city,Hesdin
hardecourt aux bois,49.992826018,2.81369434,hauts de france,somme,city,Albert
auchonvillers,50.081860666,2.633263473,hauts de france,somme,city,Miraumont
hardinghen,50.79688247,1.828960147,hauts de france,pas de calais,city,Le Haut-Banc
hattencourt,49.768422442,2.792429683,hauts de france,somme,city,Chaulnes
aveluy,50.031160014,2.660056696,hauts de france,somme,city,Albert
havrincourt,50.100508078,3.072719675,hauts de france,pas de calais,city,Épehy
hebecourt,49.817914359,2.259527934,hauts de france,somme,city,Sérifontaine
avesnes chaussoy,49.893396306,1.86418202,hauts de france,somme,city,Poix-de-Picardie
helfaut,50.691745009,2.250136171,hauts de france,pas de calais,city,Wizernes
herleville,49.861436563,2.75059145,hauts de france,somme,city,Rosières
barleux,49.897790954,2.893024441,hauts de france,somme,city,Péronne-la-Chapelette
herly,50.541366961,1.989975261,hauts de france,pas de calais,city,Beaurainville
hesbecourt,49.946242005,3.140856244,hauts de france,somme,city,Épehy
bazentin,50.029779165,2.7671289210000003,hauts de france,somme,city,Miraumont
hermelinghen,50.804424192,1.861587751,hauts de france,pas de calais,city,Caffiers
jumel,49.762085476,2.323503531,hauts de france,somme,city,Ailly-sur-Noye
beaucamps le jeune,49.817175198,1.771079453,hauts de france,somme,city,Aumale
hesdigneul les bethune,50.496693717,2.597031065,hauts de france,pas de calais,city,Fouquereuil
lancheres,50.163132465,1.5532250950000002,hauts de france,somme,city,Noyelles-sur-Mer
beaufort en santerre,49.781649568,2.661666861,hauts de france,somme,city,Rosières
hezecques,50.534064201,2.19136374,hauts de france,pas de calais,city,Anvin
ligescourt,50.290886313,1.872494132,hauts de france,somme,city,Aubin-St-Vaast
behen,50.051382922,1.761945992,hauts de france,somme,city,Abbeville
hocquinghen,50.766360268,1.933790631,hauts de france,pas de calais,city,Le Haut-Banc
lignieres les roye,49.671876131,2.64888578,hauts de france,somme,city,Montdidier
belloy en santerre,49.884253485,2.860418569,hauts de france,somme,city,TGV Haute-Picardie
houvin houvigneul,50.296089412,2.377328147,hauts de france,pas de calais,city,St-Pol-sur-Ternoise
lignieres chatelain,49.775998357,1.862758121,hauts de france,somme,city,Fouilloy
bernay en ponthieu,50.263601623,1.750836365,hauts de france,somme,city,Rue
huby st leu,50.394806697,2.025234397,hauts de france,pas de calais,city,Hesdin
lignieres en vimeu,49.90977974,1.745247633,hauts de france,somme,city,Blangy-sur-Bresle
berteaucourt les thennes,49.819975956,2.461209444,hauts de france,somme,city,Thézy-Glimont
huclier,50.436547186,2.354689234,hauts de france,pas de calais,city,St-Pol-sur-Ternoise
liomer,49.859392832,1.809221562,hauts de france,somme,city,Aumale
bethencourt sur somme,49.792819003,2.957707777,hauts de france,somme,city,Nesle
humbert,50.500714228,1.91051483,hauts de france,pas de calais,city,Brimeux
louvencourt,50.09229926,2.505297317,hauts de france,somme,city,Albert
biaches,49.923539283,2.900139696,hauts de france,somme,city,Péronne-la-Chapelette
izel les equerchin,50.362634416,2.945619033,hauts de france,pas de calais,city,Vitry-en-Artois
machiel,50.272381546,1.83731909,hauts de france,somme,city,Rue
le boisle,50.268741869,1.972828504,hauts de france,somme,city,Hesdin
labourse,50.49284763,2.683165427,hauts de france,pas de calais,city,Noeux-les-Mines
mailly raineval,49.742640168,2.449055914,hauts de france,somme,city,Moreuil
bouchavesnes bergen,49.992531505,2.922385331,hauts de france,somme,city,Péronne-la-Chapelette
lagnicourt marcel,50.156119645,2.95650511,hauts de france,pas de calais,city,Courcelles-le-Comte
malpart,49.693311365,2.497730104,hauts de france,somme,city,Hargicourt-Pierrepont
bouchoir,49.745310143,2.678772003,hauts de france,somme,city,Rosières
lambres,50.617963672,2.403751268,hauts de france,pas de calais,city,Aire-sur-la-Lys
carnoy mametz,49.996404796,2.748437365,hauts de france,somme,city,Albert
bouchon,50.040478679,2.02737686,hauts de france,somme,city,Longpré-les-Corps-Saints
landrethun le nord,50.849766309,1.778999433,hauts de france,pas de calais,city,Caffiers
marestmontiers,49.683126468,2.521707531,hauts de france,somme,city,Hargicourt-Pierrepont
bourdon,49.989848329,2.08629649,hauts de france,somme,city,Hangest
lapugnoy,50.518708106,2.532045368,hauts de france,pas de calais,city,Vis-à-Marles
meaulte,49.975163743,2.668367276,hauts de france,somme,city,Albert
bouzincourt,50.023328196,2.612262627,hauts de france,somme,city,Albert
lespesses,50.554785751,2.424538093,hauts de france,pas de calais,city,Lillers
mesnil bruntel,49.897862304,2.9628794430000003,hauts de france,somme,city,Péronne-la-Chapelette
boves,49.841378237,2.382995544,hauts de france,somme,city,Boves
lieres,50.549444543,2.409108771,hauts de france,pas de calais,city,Lillers
mesnil domqueur,50.133036289,2.064269758,hauts de france,somme,city,Longpré-les-Corps-Saints
braches,49.729812213,2.499697733,hauts de france,somme,city,Hargicourt-Pierrepont
lignereuil,50.291343211,2.47087914,hauts de france,pas de calais,city,Tincques
mesnil martinsart,50.047713477,2.639893011,hauts de france,somme,city,Albert
brie,49.878916176,2.9418356880000003,hauts de france,somme,city,Crépy-Couvron
la loge,50.40861376,2.03433736,hauts de france,pas de calais,city,Hesdin
molliens dreuil,49.882131333,2.011373331,hauts de france,somme,city,Namps-Quevauvillers
buigny st maclou,50.152918205,1.820244991,hauts de france,somme,city,Abbeville
longueville,50.72858271,1.879927384,hauts de france,pas de calais,city,Granville
monsures,49.710681937,2.161054814,hauts de france,somme,city,Namps-Quevauvillers
buire courcelles,49.932626195,3.007625444,hauts de france,somme,city,Péronne-la-Chapelette
longvilliers,50.535714328,1.74311017,hauts de france,pas de calais,city,Attin-Garage
montagne fayel,49.910820655,1.987209,hauts de france,somme,city,Hangest
caix,49.810386853,2.645852883,hauts de france,somme,city,Guillaucourt
loos en gohelle,50.456815426,2.785703014,hauts de france,pas de calais,city,Loos-en-Gohelle
fieffes montrelet,50.090893187,2.216717734,hauts de france,somme,city,Hangest
cardonnette,49.952340508,2.356433919,hauts de france,somme,city,Amiens
lorgies,50.566473236,2.797539591,hauts de france,pas de calais,city,Salomé
morisel,49.765153844,2.459769245,hauts de france,somme,city,Moreuil
coigneux,50.130130496,2.55628674,hauts de france,somme,city,Miraumont
lumbres,50.704712029,2.117026481,hauts de france,pas de calais,city,Lumbres
mouflers,50.04408634,2.057337952,hauts de france,somme,city,Longpré-les-Corps-Saints
contay,50.009867671,2.467811249,hauts de france,somme,city,Heilly
marck,50.953471801,1.949834398,hauts de france,pas de calais,city,Marck
moyencourt,49.724185281,2.947409355,hauts de france,somme,city,Nesle
cottenchy,49.807243493,2.368246523,hauts de france,somme,city,Dommartin-Remiencourt
maresquel ecquemicourt,50.400068182,1.934456699,hauts de france,pas de calais,city,Maresquel
nampont st martin,50.34207745,1.7511423970000002,hauts de france,somme,city,Conchil-le-Temple
crecy en ponthieu,50.240384735,1.845114767,hauts de france,somme,city,Noyelles-sur-Mer
marest,50.467064405,2.419123071,hauts de france,pas de calais,city,Pernes-Camblain
namps maisnil,49.806257559,2.122753571,hauts de france,somme,city,Namps-Quevauvillers
crecy en ponthieu,50.240384735,1.845114767,hauts de france,somme,city,Noyelles-sur-Mer
maresville,50.52371183,1.731912808,hauts de france,pas de calais,city,Attin-Garage
namps maisnil,49.806257559,2.122753571,hauts de france,somme,city,Namps-Quevauvillers
cremery,49.742772203,2.823834799,hauts de france,somme,city,Roye (Somme)
marles les mines,50.502015811,2.505450885,hauts de france,pas de calais,city,Vis-à-Marles
naours,50.045030731,2.284352404,hauts de france,somme,city,Ailly-sur-Somme
croixrault,49.794375403,1.985944329,hauts de france,somme,city,Poix-de-Picardie
marquise,50.812667958,1.700016291,hauts de france,pas de calais,city,Marquise-Rinxent
nesle l hopital,49.914584887,1.692840861,hauts de france,somme,city,Blangy-sur-Bresle
davenescourt,49.714408322,2.597293401,hauts de france,somme,city,Hargicourt-Pierrepont
matringhem,50.545266761,2.167855161,hauts de france,pas de calais,city,Anvin
neuvillette,50.208775007,2.315561458,hauts de france,somme,city,Origny-Ste-Benoite
demuin,49.817310324,2.539304734,hauts de france,somme,city,Marcelcave
monchiet,50.238304279,2.6230720940000003,hauts de france,pas de calais,city,Maroeuil
nouvion,50.214889794,1.780447536,hauts de france,somme,city,Noyelles-sur-Mer
devise,49.851312248,3.008193203,hauts de france,somme,city,Péronne-la-Chapelette
mondicourt,50.174675853,2.466819146,hauts de france,pas de calais,city,Tincques
oissy,49.903039598,2.060817779,hauts de france,somme,city,Picquigny
domart sur la luce,49.826128165,2.487766553,hauts de france,somme,city,Thézy-Glimont
mont bernanchon,50.589229525,2.597680269,hauts de france,pas de calais,city,Chocques
ovillers la boisselle,50.028742648,2.698224044,hauts de france,somme,city,Albert
domleger longvillers,50.155761565,2.087591121,hauts de france,somme,city,Longpré-les-Corps-Saints
morval,50.0286016,2.867977926,hauts de france,pas de calais,city,Miraumont
pargny,49.808827521,2.9477715570000003,hauts de france,somme,city,Nesle
dommartin,49.795575656,2.400849019,hauts de france,somme,city,Château-Chinon
moyenneville,50.17970862,2.771792666,hauts de france,pas de calais,city,Wacquemoulin
pernois,50.061344244,2.186166677,hauts de france,somme,city,Hangest
domvast,50.201982746,1.903987518,hauts de france,somme,city,Abbeville
nesles,50.622444686,1.6598551970000002,hauts de france,pas de calais,city,Neufchâtel-Hardelot
hypercourt,49.808220053,2.85547364,hauts de france,somme,city,Chaulnes
drucat,50.146034715,1.861596292,hauts de france,somme,city,Abbeville
neufchatel hardelot,50.617331386,1.61740551,hauts de france,pas de calais,city,Neufchâtel-Hardelot
picquigny,49.932828105,2.13943318,hauts de france,somme,city,Picquigny
dury,49.852515459,2.276922495,hauts de france,somme,city,Ham
neuville sous montreuil,50.4794597,1.794967122,hauts de france,pas de calais,city,Montreuil-sur-Mer
ponches estruval,50.310325225,1.875448517,hauts de france,somme,city,Aubin-St-Vaast
epaumesnil,49.914026076,1.855957122,hauts de france,somme,city,Longpré-les-Corps-Saints
neuville vitasse,50.247270693,2.819159661,hauts de france,pas de calais,city,Arras
pont de metz,49.883224932,2.228353678,hauts de france,somme,city,Saleux
epehy,50.006397269,3.132688572,hauts de france,somme,city,Épehy
neuvireuil,50.353054262,2.914512464,hauts de france,pas de calais,city,Biache-St-Vaast
potte,49.797816513,2.8994651090000003,hauts de france,somme,city,Nesle
equancourt,50.036245933,3.014056926,hauts de france,somme,city,Épehy
nielles les ardres,50.848775386,2.006860261,hauts de france,pas de calais,city,Nortkerque
quivieres,49.82381799,3.032219685,hauts de france,somme,city,Ham
ergnies,50.087999052,2.031994919,hauts de france,somme,city,Longpré-les-Corps-Saints
norrent fontes,50.588028213,2.409943682,hauts de france,pas de calais,city,Ham-en-Artois
raincheval,50.07594616,2.439280158,hauts de france,somme,city,Heilly
estrees sur noye,49.784407355,2.338284242,hauts de france,somme,city,Ailly-sur-Noye
nouvelle eglise,50.932873819,2.045291997,hauts de france,pas de calais,city,Nortkerque
rambures,49.941271641,1.696029666,hauts de france,somme,city,Blangy-sur-Bresle
eterpigny,49.885853306,2.915628397,hauts de france,somme,city,Biache-St-Vaast
noyelles les humieres,50.375436716,2.177692556,hauts de france,pas de calais,city,Blangy-sur-Ternoise
rancourt,50.003215185,2.903570653,hauts de france,somme,city,Hymont-Mattaincourt
falvy,49.823364178,2.961494403,hauts de france,somme,city,Nesle
offin,50.441663789,1.952582764,hauts de france,pas de calais,city,Maresquel
ribemont sur ancre,49.972126795,2.558316135,hauts de france,somme,city,Méricourt-Ribemont
favieres,50.234976441,1.669449103,hauts de france,somme,city,St-Sauveur-Châteauneuf
ourton,50.455496194,2.472400503,hauts de france,pas de calais,city,Calonne-Ricouart
rivery,49.910414263,2.339282379,hauts de france,somme,city,Amiens
flesselles,50.003353759,2.259197673,hauts de france,somme,city,Ailly-sur-Somme
oye plage,50.98184945,2.039713672,hauts de france,pas de calais,city,Gravelines
rouvrel,49.767602898,2.417227301,hauts de france,somme,city,Dommartin-Remiencourt
fleury,49.735986353,2.11515915,hauts de france,somme,city,Villedieu-les-Poêles
predefin,50.505525233,2.259135503,hauts de france,pas de calais,city,Anvin
rubescourt,49.609990249,2.575625532,hauts de france,somme,city,Montdidier
folleville,49.677749956,2.355434279,hauts de france,somme,city,Bernay
pronville en artois,50.166827004,3.007720272,hauts de france,pas de calais,city,Arleux
st acheul,50.19026973,2.162709491,hauts de france,somme,city,Hesdin
fonches fonchette,49.775961335,2.820247143,hauts de france,somme,city,Chaulnes
quesques,50.701557245,1.941818776,hauts de france,pas de calais,city,Desvres
st germain sur bresle,49.82647237,1.745420088,hauts de france,somme,city,Aumale
fontaine sous montdidier,49.655293685,2.505359669,hauts de france,somme,city,Montdidier
ramecourt,50.363619714,2.30649856,hauts de france,pas de calais,city,Mirecourt
st leger les authie,50.127068638,2.512905271,hauts de france,somme,city,Miraumont
forest l abbaye,50.203305179,1.832330703,hauts de france,somme,city,Noyelles-sur-Mer
rebergues,50.753781621,1.953502685,hauts de france,pas de calais,city,Desvres
st leger sur bresle,49.871171634,1.720739151,hauts de france,somme,city,Blangy-sur-Bresle
fort mahon plage,50.345313504,1.576584648,hauts de france,somme,city,Conchil-le-Temple
rebreuve sur canche,50.266941873,2.341000879,hauts de france,pas de calais,city,St-Pol-sur-Ternoise
st quentin en tourmont,50.279910713,1.5770765450000002,hauts de france,somme,city,Rue
francieres,50.074010516,1.946138618,hauts de france,somme,city,Estrées-St-Denis
recques sur hem,50.835615597,2.079737607,hauts de france,pas de calais,city,Audruicq
saulchoy sous poix,49.756960012,1.939112978,hauts de france,somme,city,Poix-de-Picardie
fremontiers,49.768734409,2.073877824,hauts de france,somme,city,Namps-Quevauvillers
robecq,50.594276841,2.55009506,hauts de france,pas de calais,city,Ham-en-Artois
sauvillers mongival,49.7200544,2.466051955,hauts de france,somme,city,Hargicourt-Pierrepont
fresneville,49.887778386,1.831806702,hauts de france,somme,city,Aumale
rocquigny,50.055690284,2.924838606,hauts de france,pas de calais,city,Fourmies
seux,49.876909727,2.105670944,hauts de france,somme,city,Namps-Quevauvillers
fressenneville,50.061098565,1.566603346,hauts de france,somme,city,Feuquières-Fressenneville
rumilly,50.579811441,2.018360979,hauts de france,pas de calais,city,Rumilly
sorel en vimeu,50.012288401,1.913247215,hauts de france,somme,city,Pont-Remy
frettemeule,49.999875322,1.63911754,hauts de france,somme,city,Longroy-Gamaches
ruyaulcourt,50.083264535,3.016812031,hauts de france,pas de calais,city,Épehy
sorel,50.025595641,3.052656833,hauts de france,somme,city,Épehy
friaucourt,50.087753112,1.474430821,hauts de france,somme,city,Woincourt
sailly sur la lys,50.653582459,2.792312119,hauts de france,pas de calais,city,Nieppe
thiepval,50.059928324,2.687540225,hauts de france,somme,city,Miraumont
frise,49.94125534,2.814143436,hauts de france,somme,city,Péronne-la-Chapelette
sains les pernes,50.47918629,2.349014357,hauts de france,pas de calais,city,Pernes-Camblain
tilloy floriville,49.991707372,1.598398068,hauts de france,somme,city,Longroy-Gamaches
froyelles,50.223531259,1.925760229,hauts de france,somme,city,Abbeville
ste austreberthe,50.358066636,2.043939351,hauts de france,pas de calais,city,Pavilly
tincourt boucly,49.938289075,3.049042281,hauts de france,somme,city,Péronne-la-Chapelette
frucourt,49.998514461,1.811659478,hauts de france,somme,city,Pont-Remy
st georges,50.351839578,2.073116906,hauts de france,pas de calais,city,St-Flour-Chaudes-Aigues
tours en vimeu,50.035313566,1.684369094,hauts de france,somme,city,Chepy-Valines
gapennes,50.178462105,1.951611208,hauts de france,somme,city,Abbeville
st hilaire cottes,50.56769271,2.397230453,hauts de france,pas de calais,city,Ham-en-Artois
ugny l equipee,49.814918856,3.066297854,hauts de france,somme,city,Ham
gentelles,49.846123251,2.449209112,hauts de france,somme,city,Boves
st tricat,50.892937359,1.827827406,hauts de france,pas de calais,city,Calais-Fréthun
vaux en amienois,49.972771912,2.243314324,hauts de france,somme,city,Ailly-sur-Somme
gorenflos,50.092011424,2.056633395,hauts de france,somme,city,Longpré-les-Corps-Saints
st venant,50.622864182,2.525449562,hauts de france,pas de calais,city,Isbergues
vaux sur somme,49.92768316,2.553523639,hauts de france,somme,city,Heilly
gratibus,49.682926384,2.549453116,hauts de france,somme,city,Hargicourt-Pierrepont
sauchy cauchy,50.236017553,3.091109606,hauts de france,pas de calais,city,Arleux
villers bocage,50.004884938,2.322693646,hauts de france,somme,city,Audrieu
grattepanche,49.786969577,2.305810085,hauts de france,somme,city,Ailly-sur-Noye
saudemont,50.238967045,3.03103119,hauts de france,pas de calais,city,Arleux
villers bretonneux,49.864423849,2.519005162,hauts de france,somme,city,Villers-Bretonneux
grivillers,49.659004633,2.7042336330000003,hauts de france,somme,city,Roye (Somme)
seninghem,50.698708894,2.028129011,hauts de france,pas de calais,city,Lumbres
villers tournelle,49.650980861,2.46377558,hauts de france,somme,city,Breteuil-Embranchement
gueschart,50.23762905,2.011336473,hauts de france,somme,city,Hesdin
senlecques,50.64991671,1.936596912,hauts de france,pas de calais,city,Desvres
villers sur authie,50.318135808,1.691650583,hauts de france,somme,city,Rue
guyencourt sur noye,49.776901307,2.3610342920000003,hauts de france,somme,city,Ailly-sur-Noye
serques,50.791659082,2.203323901,hauts de france,pas de calais,city,Watten-Éperlecques
wargnies,50.036859335,2.250827114,hauts de france,somme,city,Ailly-sur-Somme
hallu,49.792385634,2.7880842770000003,hauts de france,somme,city,Chaulnes
servins,50.407752109,2.635784119,hauts de france,pas de calais,city,Frévin-Capelle
warloy baillon,50.017423623,2.530854374,hauts de france,somme,city,Méricourt-Ribemont
harponville,50.036789271,2.500575892,hauts de france,somme,city,Méricourt-Ribemont
therouanne,50.629209602,2.250534588,hauts de france,pas de calais,city,Wizernes
woirel,49.959025637,1.820689211,hauts de france,somme,city,Pont-Remy
heilly,49.960977466,2.530183407,hauts de france,somme,city,Heilly
tilloy les hermaville,50.328015654,2.553850688,hauts de france,pas de calais,city,Savy-Berlette
yzeux,49.979948855,2.110318017,hauts de france,somme,city,Hangest
hem hardinval,50.153264089,2.287387424,hauts de france,somme,city,Hangest
tilly capelle,50.444275102,2.186972671,hauts de france,pas de calais,city,Blangy-sur-Ternoise
herissart,50.028914113,2.416406099,hauts de france,somme,city,Heilly
torcy,50.485277191,2.020835092,hauts de france,pas de calais,city,Montchanin
hescamps,49.728894534,1.87811032,hauts de france,somme,city,Fouilloy
tournehem sur la hem,50.791480872,2.0477101,hauts de france,pas de calais,city,Audruicq
hornoy le bourg,49.847518502,1.902382751,hauts de france,somme,city,Poix-de-Picardie
tramecourt,50.469759326,2.151572724,hauts de france,pas de calais,city,Blangy-sur-Ternoise
hornoy le bourg,49.847518502,1.902382751,hauts de france,somme,city,Poix-de-Picardie
vaulx,50.270998203,2.1042531,hauts de france,pas de calais,city,Rumilly
laboissiere en santerre,49.658561323,2.667547386,hauts de france,somme,city,Montdidier
verchocq,50.555120799,2.039464473,hauts de france,pas de calais,city,Lumbres
lafresguimont st martin,49.823187682,1.810379294,hauts de france,somme,city,Aumale
vieille eglise,50.933475816,2.076308719,hauts de france,pas de calais,city,Gravelines
lafresguimont st martin,49.823187682,1.810379294,hauts de france,somme,city,Aumale
villers au flos,50.079294704,2.9058626160000003,hauts de france,pas de calais,city,Achiet
lamotte buleux,50.186669181,1.835536532,hauts de france,somme,city,Noyelles-sur-Mer
villers chatel,50.375445832,2.590055977,hauts de france,pas de calais,city,Aubigny-en-Artois
lamotte warfusee,49.875159954,2.591407515,hauts de france,somme,city,Marcelcave
villers sir simon,50.315583217,2.491223745,hauts de france,pas de calais,city,Tincques
lawarde mauger l hortoy,49.712210233,2.271031953,hauts de france,somme,city,La Faloise
wacquinghen,50.781101745,1.668966672,hauts de france,pas de calais,city,Wimille-Wimereux
lieramont,49.995963771,3.051869605,hauts de france,somme,city,Épehy
wailly,50.249067706,2.72392779,hauts de france,pas de calais,city,Boisleux
lihons,49.82836314,2.755260684,hauts de france,somme,city,Rosières
willerval,50.362462113,2.848517095,hauts de france,pas de calais,city,Farbus
limeux,50.016924591,1.807940067,hauts de france,somme,city,Reuilly
wisques,50.727199341,2.191666793,hauts de france,pas de calais,city,Wizernes
longuevillette,50.130604806,2.276511501,hauts de france,somme,city,Hangest
wittes,50.67165473,2.386636102,hauts de france,pas de calais,city,Aire-sur-la-Lys
machy,50.276104196,1.801747958,hauts de france,somme,city,Bouilly-Roncenay
zutkerque,50.853256189,2.059690842,hauts de france,pas de calais,city,Audruicq
mailly maillet,50.079934671,2.5939591,hauts de france,somme,city,Albert
ytres,50.065126811,2.995960359,hauts de france,pas de calais,city,Épehy
